#	Production	Batch	P-Number	Strain	Spec document	Grade (v.02)	Product code	№	Specification parameter	Result	Unit	eCoA code	Issued	Lab	eCoA scan	Source parameter (as printed)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.5	Microbiology — Escherichia coli	Одговара (absent)	/1 g	627/1128/25	02.07.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Escherichia coli
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.5	Microbiology — Escherichia coli	Одговара (absent)	/1 g	471/0862/25	22.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Escherichia coli
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.1	Mycotoxins — Aflatoxin B1	ND	µg/kg	197-11-М/26	10.08.2026	FARM	https://drive.google.com/file/d/1UEVji3T0LVtWw8a4nZ5LzmQtkeIRLzaf/view	Aflatoxin B1 (Farmahem retest)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.2	Mycotoxins — Total Aflatoxins (B1+B2+G1+G2)	ND	µg/kg	197-11-М/26	10.08.2026	FARM	https://drive.google.com/file/d/1UEVji3T0LVtWw8a4nZ5LzmQtkeIRLzaf/view	Aflatoxin B2 (Farmahem retest)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.2	Mycotoxins — Total Aflatoxins (B1+B2+G1+G2)	ND	µg/kg	197-11-М/26	10.08.2026	FARM	https://drive.google.com/file/d/1UEVji3T0LVtWw8a4nZ5LzmQtkeIRLzaf/view	Aflatoxin G1 (Farmahem retest)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.2	Mycotoxins — Total Aflatoxins (B1+B2+G1+G2)	ND	µg/kg	197-11-М/26	10.08.2026	FARM	https://drive.google.com/file/d/1UEVji3T0LVtWw8a4nZ5LzmQtkeIRLzaf/view	Aflatoxin G2 (Farmahem retest)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.2	Mycotoxins — Total Aflatoxins (B1+B2+G1+G2)	ND (all four not detected)	µg/kg	197-11-М/26	10.08.2026	FARM	https://drive.google.com/file/d/1UEVji3T0LVtWw8a4nZ5LzmQtkeIRLzaf/view	Sum aflatoxins B1+B2+G1+G2 (Farmahem retest)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.2	Mycotoxins — Total Aflatoxins (B1+B2+G1+G2)	<2	µg/kg	3176/2025	26.06.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Total aflatoxins
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.2	Mycotoxins — Total Aflatoxins (B1+B2+G1+G2)	<2	µg/kg	2471/2025	30.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Total aflatoxins
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.3	Mycotoxins — Ochratoxin A	ND	µg/kg	197-11-М/26	10.08.2026	FARM	https://drive.google.com/file/d/1UEVji3T0LVtWw8a4nZ5LzmQtkeIRLzaf/view	Ochratoxin A (Farmahem retest)
